date,ticker,adj_close
2022-08-03,BIL,76.9295806885
2022-08-04,BIL,76.9464111328
2022-08-05,BIL,76.9632263184
2022-08-08,BIL,76.9716796875
2022-08-09,BIL,76.9632263184
2022-08-10,BIL,76.9716796875
2022-08-11,BIL,76.9716796875
2022-08-12,BIL,76.9885101318
2022-08-15,BIL,76.9800949097
2022-08-16,BIL,76.9885101318
2022-08-17,BIL,76.9885101318
2022-08-18,BIL,77.0221633911
2022-08-19,BIL,77.0221633911
2022-08-22,BIL,77.0305862427
2022-08-23,BIL,77.0137710571
2022-08-24,BIL,77.0390167236
2022-08-25,BIL,77.0474243164
2022-08-26,BIL,77.0474243164
2022-08-29,BIL,77.0474243164
2022-08-30,BIL,77.0558547974
2022-08-31,BIL,77.0726852417
2022-09-01,BIL,77.0887069702
2022-09-02,BIL,77.0971374512
2022-09-06,BIL,77.0971374512
2022-09-07,BIL,77.1055526733
2022-09-08,BIL,77.1224517822
2022-09-09,BIL,77.1224517822
2022-09-12,BIL,77.1139831543
2022-09-13,BIL,77.1308746338
2022-09-14,BIL,77.1308746338
2022-09-15,BIL,77.1561584473
2022-09-16,BIL,77.1561584473
2022-09-19,BIL,77.1561584473
2022-09-20,BIL,77.1477050781
2022-09-21,BIL,77.1645736694
2022-09-22,BIL,77.1983184814
2022-09-23,BIL,77.1983184814
2022-09-26,BIL,77.1814651489
2022-09-27,BIL,77.2067871094
2022-09-28,BIL,77.2151641846
2022-09-29,BIL,77.2320327759
2022-09-30,BIL,77.2320327759
2022-10-03,BIL,77.2108917236
2022-10-04,BIL,77.2362594604
2022-10-05,BIL,77.2362594604
2022-10-06,BIL,77.2531585693
2022-10-07,BIL,77.2531585693
2022-10-10,BIL,77.2616119385
2022-10-11,BIL,77.2616119385
2022-10-12,BIL,77.2616119385
2022-10-13,BIL,77.2869338989
2022-10-14,BIL,77.2869338989
2022-10-17,BIL,77.2869338989
2022-10-18,BIL,77.2869338989
2022-10-19,BIL,77.2869338989
2022-10-20,BIL,77.3207244873
2022-10-21,BIL,77.3291702271
2022-10-24,BIL,77.3207244873
2022-10-25,BIL,77.3207244873
2022-10-26,BIL,77.3376312256
2022-10-27,BIL,77.3629379272
2022-10-28,BIL,77.3545150757
2022-10-31,BIL,77.3545150757
2022-11-01,BIL,77.3612670898
2022-11-02,BIL,77.3866653442
2022-11-03,BIL,77.4120635986
2022-11-04,BIL,77.4290084839
2022-11-07,BIL,77.4205245972
2022-11-08,BIL,77.4290084839
2022-11-09,BIL,77.4713363647
2022-11-10,BIL,77.4797744751
2022-11-11,BIL,77.4713363647
2022-11-14,BIL,77.4713363647
2022-11-15,BIL,77.4882431030
2022-11-16,BIL,77.4966964722
2022-11-17,BIL,77.5221023560
2022-11-18,BIL,77.5221023560
2022-11-21,BIL,77.5305862427
2022-11-22,BIL,77.5475082397
2022-11-23,BIL,77.5644378662
2022-11-25,BIL,77.5644378662
2022-11-28,BIL,77.5728912354
2022-11-29,BIL,77.5982894897
2022-11-30,BIL,77.5982894897
2022-12-01,BIL,77.6152572632
2022-12-02,BIL,77.6237487793
2022-12-05,BIL,77.6322555542
2022-12-06,BIL,77.6577224731
2022-12-07,BIL,77.6577224731
2022-12-08,BIL,77.7086486816
2022-12-09,BIL,77.7001495361
2022-12-12,BIL,77.7086486816
2022-12-13,BIL,77.7086486816
2022-12-14,BIL,77.7341232300
2022-12-15,BIL,77.7511215210
2022-12-16,BIL,77.7511215210
2022-12-19,BIL,77.7604522705
2022-12-20,BIL,77.7689666748
2022-12-21,BIL,77.7775268555
2022-12-22,BIL,77.8285903931
2022-12-23,BIL,77.8285903931
2022-12-27,BIL,77.8285903931
2022-12-28,BIL,77.8541030884
2022-12-29,BIL,77.8881912231
2022-12-30,BIL,77.8796768188
2023-01-03,BIL,77.8881912231
2023-01-04,BIL,77.8796768188
2023-01-05,BIL,77.9051895142
2023-01-06,BIL,77.8966827393
2023-01-09,BIL,77.9137039185
2023-01-10,BIL,77.9051895142
2023-01-11,BIL,77.9051895142
2023-01-12,BIL,77.9648056030
2023-01-13,BIL,77.9733047485
2023-01-17,BIL,77.9733047485
2023-01-18,BIL,77.9818496704
2023-01-19,BIL,78.0158920288
2023-01-20,BIL,78.0243988037
2023-01-23,BIL,78.0243988037
2023-01-24,BIL,78.0329360962
2023-01-25,BIL,78.0414199829
2023-01-26,BIL,78.0839920044
2023-01-27,BIL,78.0925292969
2023-01-30,BIL,78.0925292969
2023-01-31,BIL,78.1010513306
2023-02-01,BIL,78.1061706543
2023-02-02,BIL,78.1403427124
2023-02-03,BIL,78.1574172974
2023-02-06,BIL,78.1659698486
2023-02-07,BIL,78.1745376587
2023-02-08,BIL,78.1745376587
2023-02-09,BIL,78.2001571655
2023-02-10,BIL,78.2087249756
2023-02-13,BIL,78.2257766724
2023-02-14,BIL,78.2257766724
2023-02-15,BIL,78.2428741455
2023-02-16,BIL,78.2855834961
2023-02-17,BIL,78.2941741943
2023-02-21,BIL,78.2941741943
2023-02-22,BIL,78.3197860718
2023-02-23,BIL,78.3454437256
2023-02-24,BIL,78.3540039062
2023-02-27,BIL,78.3625183105
2023-02-28,BIL,78.3710708618
2023-03-01,BIL,78.3753280640
2023-03-02,BIL,78.4010467529
2023-03-03,BIL,78.4181976318
2023-03-06,BIL,78.4267730713
2023-03-07,BIL,78.4267730713
2023-03-08,BIL,78.4438934326
2023-03-09,BIL,78.4610519409
2023-03-10,BIL,78.4782104492
2023-03-13,BIL,78.4953460693
2023-03-14,BIL,78.5038833618
2023-03-15,BIL,78.5467453003
2023-03-16,BIL,78.5810165405
2023-03-17,BIL,78.5981674194
2023-03-20,BIL,78.6067504883
2023-03-21,BIL,78.6067504883
2023-03-22,BIL,78.6238632202
2023-03-23,BIL,78.6581649780
2023-03-24,BIL,78.6752853394
2023-03-27,BIL,78.6666946411
2023-03-28,BIL,78.6838607788
2023-03-29,BIL,78.6838607788
2023-03-30,BIL,78.7009811401
2023-03-31,BIL,78.6838607788
2023-04-03,BIL,78.7027816772
2023-04-04,BIL,78.7114028931
2023-04-05,BIL,78.7543945312
2023-04-06,BIL,78.7630004883
2023-04-10,BIL,78.7716217041
2023-04-11,BIL,78.7801971436
2023-04-12,BIL,78.7974319458
2023-04-13,BIL,78.8404312134
2023-04-14,BIL,78.8404312134
2023-04-17,BIL,78.8576431274
2023-04-18,BIL,78.8662490845
2023-04-19,BIL,78.8748703003
2023-04-20,BIL,78.9350814819
2023-04-21,BIL,78.9264831543
2023-04-24,BIL,78.9350814819
2023-04-25,BIL,78.9264831543
2023-04-26,BIL,78.9436950684
2023-04-27,BIL,78.9695053101
2023-04-28,BIL,78.9695053101
2023-05-01,BIL,78.9721145630
2023-05-02,BIL,78.9548263550
2023-05-03,BIL,78.9634704590
2023-05-04,BIL,78.9893875122
2023-05-05,BIL,79.0066299438
2023-05-08,BIL,79.0152816772
2023-05-09,BIL,79.0239257812
2023-05-10,BIL,79.0325622559
2023-05-11,BIL,79.0843963623
2023-05-12,BIL,79.1016616821
2023-05-15,BIL,79.1102981567
2023-05-16,BIL,79.1016616821
2023-05-17,BIL,79.1189346313
2023-05-18,BIL,79.1621246338
2023-05-19,BIL,79.1621246338
2023-05-22,BIL,79.1707534790
2023-05-23,BIL,79.1707534790
2023-05-24,BIL,79.1707534790
2023-05-25,BIL,79.2225875854
2023-05-26,BIL,79.2398452759
2023-05-30,BIL,79.2485122681
2023-05-31,BIL,79.2657775879
2023-06-01,BIL,79.3100051880
2023-06-02,BIL,79.3186721802
2023-06-05,BIL,79.3186721802
2023-06-06,BIL,79.3360290527
2023-06-07,BIL,79.3446884155
2023-06-08,BIL,79.3880615234
2023-06-09,BIL,79.3967437744
2023-06-12,BIL,79.4054031372
2023-06-13,BIL,79.4227447510
2023-06-14,BIL,79.4400863647
2023-06-15,BIL,79.4747848511
2023-06-16,BIL,79.4834671021
2023-06-20,BIL,79.5007934570
2023-06-21,BIL,79.5007934570
2023-06-22,BIL,79.5354919434
2023-06-23,BIL,79.5441818237
2023-06-26,BIL,79.5528564453
2023-06-27,BIL,79.5701751709
2023-06-28,BIL,79.5788421631
2023-06-29,BIL,79.6048736572
2023-06-30,BIL,79.6308822632
2023-07-03,BIL,79.6509017944
2023-07-05,BIL,79.6596298218
2023-07-06,BIL,79.6857452393
2023-07-07,BIL,79.6944503784
2023-07-10,BIL,79.7118606567
2023-07-11,BIL,79.7205810547
2023-07-12,BIL,79.7379913330
2023-07-13,BIL,79.7728195190
2023-07-14,BIL,79.7815475464
2023-07-17,BIL,79.7902374268
2023-07-18,BIL,79.7902374268
2023-07-19,BIL,79.8076477051
2023-07-20,BIL,79.8512268066
2023-07-21,BIL,79.8512268066
2023-07-24,BIL,79.8599243164
2023-07-25,BIL,79.8686294556
2023-07-26,BIL,79.8773422241
2023-07-27,BIL,79.9208679199
2023-07-28,BIL,79.9295578003
2023-07-31,BIL,79.9382705688
2023-08-01,BIL,79.9592514038
2023-08-02,BIL,79.9680023193
2023-08-03,BIL,80.0030059814
2023-08-04,BIL,80.0204925537
2023-08-07,BIL,80.0204925537
2023-08-08,BIL,80.0379867554
2023-08-09,BIL,80.0467147827
2023-08-10,BIL,80.0904541016
2023-08-11,BIL,80.0991821289
2023-08-14,BIL,80.1079254150
2023-08-15,BIL,80.1166992188
2023-08-16,BIL,80.1341781616
2023-08-17,BIL,80.1691360474
2023-08-18,BIL,80.1779174805
2023-08-21,BIL,80.1866683960
2023-08-22,BIL,80.1953811646
2023-08-23,BIL,80.2128753662
2023-08-24,BIL,80.2391128540
2023-08-25,BIL,80.2566146851
2023-08-28,BIL,80.2741012573
2023-08-29,BIL,80.2653503418
2023-08-30,BIL,80.2828369141
2023-08-31,BIL,80.3353195190
2023-09-01,BIL,80.3484954834
2023-09-05,BIL,80.3660583496
2023-09-06,BIL,80.3660583496
2023-09-07,BIL,80.4099960327
2023-09-08,BIL,80.4187927246
2023-09-11,BIL,80.4187927246
2023-09-12,BIL,80.4451446533
2023-09-13,BIL,80.4538955688
2023-09-14,BIL,80.4802474976
2023-09-15,BIL,80.4978256226
2023-09-18,BIL,80.5066146851
2023-09-19,BIL,80.5153884888
2023-09-20,BIL,80.5241851807
2023-09-21,BIL,80.5681076050
2023-09-22,BIL,80.5768890381
2023-09-25,BIL,80.5856628418
2023-09-26,BIL,80.5944519043
2023-09-27,BIL,80.6208038330
2023-09-28,BIL,80.6471481323
2023-09-29,BIL,80.6559524536
2023-10-02,BIL,80.6682891846
2023-10-03,BIL,80.6859283447
2023-10-04,BIL,80.6947555542
2023-10-05,BIL,80.7476806641
2023-10-06,BIL,80.7476806641
2023-10-09,BIL,80.7565078735
2023-10-10,BIL,80.7565078735
2023-10-11,BIL,80.7741622925
2023-10-12,BIL,80.8094558716
2023-10-13,BIL,80.8270950317
2023-10-16,BIL,80.8358993530
2023-10-17,BIL,80.8447265625
2023-10-18,BIL,80.8535385132
2023-10-19,BIL,80.8888702393
2023-10-20,BIL,80.9064788818
2023-10-23,BIL,80.9153060913
2023-10-24,BIL,80.9241256714
2023-10-25,BIL,80.9329376221
2023-10-26,BIL,80.9682540894
2023-10-27,BIL,80.9947280884
2023-10-30,BIL,81.0034942627
2023-10-31,BIL,81.0034942627
2023-11-01,BIL,81.0283355713
2023-11-02,BIL,81.0549087524
2023-11-03,BIL,81.0637893677
2023-11-06,BIL,81.0726394653
2023-11-07,BIL,81.0903701782
2023-11-08,BIL,81.0991897583
2023-11-09,BIL,81.1435394287
2023-11-10,BIL,81.1523971558
2023-11-13,BIL,81.1612472534
2023-11-14,BIL,81.1701202393
2023-11-15,BIL,81.1878433228
2023-11-16,BIL,81.2232818604
2023-11-17,BIL,81.2410125732
2023-11-20,BIL,81.2410125732
2023-11-21,BIL,81.2676162720
2023-11-22,BIL,81.3030166626
2023-11-24,BIL,81.3119049072
2023-11-27,BIL,81.3207626343
2023-11-28,BIL,81.3384857178
2023-11-29,BIL,81.3473510742
2023-11-30,BIL,81.3827896118
2023-12-01,BIL,81.3996963501
2023-12-04,BIL,81.3996963501
2023-12-05,BIL,81.4174957275
2023-12-06,BIL,81.4263992310
2023-12-07,BIL,81.4620208740
2023-12-08,BIL,81.4798126221
2023-12-11,BIL,81.4976348877
2023-12-12,BIL,81.4976348877
2023-12-13,BIL,81.5065155029
2023-12-14,BIL,81.5421447754
2023-12-15,BIL,81.5688552856
2023-12-18,BIL,81.5786819458
2023-12-19,BIL,81.5786819458
2023-12-20,BIL,81.5965576172
2023-12-21,BIL,81.6502456665
2023-12-22,BIL,81.6591720581
2023-12-26,BIL,81.6770553589
2023-12-27,BIL,81.6770553589
2023-12-28,BIL,81.7306976318
2023-12-29,BIL,81.7306976318
2024-01-02,BIL,81.7396697998
2024-01-03,BIL,81.7664794922
2024-01-04,BIL,81.7933044434
2024-01-05,BIL,81.8022613525
2024-01-08,BIL,81.8111953735
2024-01-09,BIL,81.8201293945
2024-01-10,BIL,81.8380279541
2024-01-11,BIL,81.8827362061
2024-01-12,BIL,81.9006271362
2024-01-16,BIL,81.9095687866
2024-01-17,BIL,81.9274444580
2024-01-18,BIL,81.9632263184
2024-01-19,BIL,81.9721755981
2024-01-22,BIL,81.9811096191
2024-01-23,BIL,81.9900665283
2024-01-24,BIL,81.9990081787
2024-01-25,BIL,82.0437088013
2024-01-26,BIL,82.0526580811
2024-01-29,BIL,82.0616226196
2024-01-30,BIL,82.0705261230
2024-01-31,BIL,82.0794906616
2024-02-01,BIL,82.1208114624
2024-02-02,BIL,82.1387786865
2024-02-05,BIL,82.1387786865
2024-02-06,BIL,82.1567382812
2024-02-07,BIL,82.1657257080
2024-02-08,BIL,82.2016525269
2024-02-09,BIL,82.2106475830
2024-02-12,BIL,82.2286148071
2024-02-13,BIL,82.2286148071
2024-02-14,BIL,82.2465667725
2024-02-15,BIL,82.2914962769
2024-02-16,BIL,82.3094482422
2024-02-20,BIL,82.3184356689
2024-02-21,BIL,82.3274307251
2024-02-22,BIL,82.3723449707
2024-02-23,BIL,82.3813323975
2024-02-26,BIL,82.3813323975
2024-02-27,BIL,82.3992919922
2024-02-28,BIL,82.4082641602
2024-02-29,BIL,82.4441833496
2024-03-01,BIL,82.4667358398
2024-03-04,BIL,82.4757385254
2024-03-05,BIL,82.4757385254
2024-03-06,BIL,82.4937973022
2024-03-07,BIL,82.5298614502
2024-03-08,BIL,82.5388870239
2024-03-11,BIL,82.5479049683
2024-03-12,BIL,82.5749588013
2024-03-13,BIL,82.5749588013
2024-03-14,BIL,82.6110229492
2024-03-15,BIL,82.6290435791
2024-03-18,BIL,82.6380615234
2024-03-19,BIL,82.6561050415
2024-03-20,BIL,82.6651306152
2024-03-21,BIL,82.6921920776
2024-03-22,BIL,82.7012176514
2024-03-25,BIL,82.7192306519
2024-03-26,BIL,82.7282409668
2024-03-27,BIL,82.7823562622
2024-03-28,BIL,82.7823562622
2024-04-01,BIL,82.8050003052
2024-04-02,BIL,82.8231201172
2024-04-03,BIL,82.8231201172
2024-04-04,BIL,82.8593597412
2024-04-05,BIL,82.8774414062
2024-04-08,BIL,82.8865127563
2024-04-09,BIL,82.8955917358
2024-04-10,BIL,82.9136886597
2024-04-11,BIL,82.9408493042
2024-04-12,BIL,82.9499130249
2024-04-15,BIL,82.9680480957
2024-04-16,BIL,82.9770965576
2024-04-17,BIL,82.9861679077
2024-04-18,BIL,83.0314254761
2024-04-19,BIL,83.0405197144
2024-04-22,BIL,83.0586166382
2024-04-23,BIL,83.0676651001
2024-04-24,BIL,83.0676651001
2024-04-25,BIL,83.1129684448
2024-04-26,BIL,83.1129684448
2024-04-29,BIL,83.1310653687
2024-04-30,BIL,83.1401214600
2024-05-01,BIL,83.1565170288
2024-05-02,BIL,83.2020111084
2024-05-03,BIL,83.2110824585
2024-05-06,BIL,83.2110824585
2024-05-07,BIL,83.2201995850
2024-05-08,BIL,83.2383651733
2024-05-09,BIL,83.2838439941
2024-05-10,BIL,83.2838439941
2024-05-13,BIL,83.3020401001
2024-05-14,BIL,83.3111495972
2024-05-15,BIL,83.3202438354
2024-05-16,BIL,83.3566055298
2024-05-17,BIL,83.3657379150
2024-05-20,BIL,83.3838882446
2024-05-21,BIL,83.3930206299
2024-05-22,BIL,83.4111938477
2024-05-23,BIL,83.4657897949
2024-05-24,BIL,83.4748458862
2024-05-28,BIL,83.4657897949
2024-05-29,BIL,83.4839553833
2024-05-30,BIL,83.5021820068
2024-05-31,BIL,83.5203475952
2024-06-03,BIL,83.5340499878
2024-06-04,BIL,83.5523300171
2024-06-05,BIL,83.5614624023
2024-06-06,BIL,83.5706100464
2024-06-07,BIL,83.6071472168
2024-06-10,BIL,83.6254119873
2024-06-11,BIL,83.6345367432
2024-06-12,BIL,83.6528091431
2024-06-13,BIL,83.6619567871
2024-06-14,BIL,83.7076568604
2024-06-17,BIL,83.7167968750
2024-06-18,BIL,83.7350616455
2024-06-20,BIL,83.7533264160
2024-06-21,BIL,83.7807388306
2024-06-24,BIL,83.7990188599
2024-06-25,BIL,83.7990188599
2024-06-26,BIL,83.8081359863
2024-06-27,BIL,83.8263931274
2024-06-28,BIL,83.8538284302
2024-07-01,BIL,83.8832015991
2024-07-02,BIL,83.8923721313
2024-07-03,BIL,83.9198837280
2024-07-05,BIL,83.9474105835
2024-07-08,BIL,83.9657669067
2024-07-09,BIL,83.9657669067
2024-07-10,BIL,83.9841156006
2024-07-11,BIL,83.9933090210
2024-07-12,BIL,84.0299987793
2024-07-15,BIL,84.0483551025
2024-07-16,BIL,84.0483551025
2024-07-17,BIL,84.0758972168
2024-07-18,BIL,84.0850296021
2024-07-19,BIL,84.1125869751
2024-07-22,BIL,84.1309356689
2024-07-23,BIL,84.1309356689
2024-07-24,BIL,84.1584548950
2024-07-25,BIL,84.1584548950
2024-07-26,BIL,84.2043304443
2024-07-29,BIL,84.2043304443
2024-07-30,BIL,84.2135009766
2024-07-31,BIL,84.2318725586
2024-08-01,BIL,84.2521438599
2024-08-02,BIL,84.2982406616
2024-08-05,BIL,84.2982406616
2024-08-06,BIL,84.3166503906
2024-08-07,BIL,84.3350830078
2024-08-08,BIL,84.3442993164
2024-08-09,BIL,84.3627395630
2024-08-12,BIL,84.3903961182
2024-08-13,BIL,84.3995895386
2024-08-14,BIL,84.4088134766
2024-08-15,BIL,84.4180297852
2024-08-16,BIL,84.4641036987
2024-08-19,BIL,84.4641036987
2024-08-20,BIL,84.4825439453
2024-08-21,BIL,84.5009765625
2024-08-22,BIL,84.5009765625
2024-08-23,BIL,84.5378570557
2024-08-26,BIL,84.5470275879
2024-08-27,BIL,84.5654678345
2024-08-28,BIL,84.5746917725
2024-08-29,BIL,84.5746917725
2024-08-30,BIL,84.6207733154
2024-09-03,BIL,84.6540908813
2024-09-04,BIL,84.6633682251
2024-09-05,BIL,84.6726379395
2024-09-06,BIL,84.7188796997
2024-09-09,BIL,84.7188796997
2024-09-10,BIL,84.7466506958
2024-09-11,BIL,84.7466506958
2024-09-12,BIL,84.7559127808
2024-09-13,BIL,84.8021850586
2024-09-16,BIL,84.8207015991
2024-09-17,BIL,84.8299484253
2024-09-18,BIL,84.8484649658
2024-09-19,BIL,84.8669815063
2024-09-20,BIL,84.9040069580
2024-09-23,BIL,84.9132537842
2024-09-24,BIL,84.9225234985
2024-09-25,BIL,84.9410171509
2024-09-26,BIL,84.9410171509
2024-09-27,BIL,84.9688186646
2024-09-30,BIL,84.9780578613
2024-10-01,BIL,84.9975814819
2024-10-02,BIL,85.0068588257
2024-10-03,BIL,85.0254516602
2024-10-04,BIL,85.0440444946
2024-10-07,BIL,85.0626144409
2024-10-08,BIL,85.0626144409
2024-10-09,BIL,85.0719375610
2024-10-10,BIL,85.0812149048
2024-10-11,BIL,85.1276702881
2024-10-14,BIL,85.1184005737
2024-10-15,BIL,85.1462478638
2024-10-16,BIL,85.1462478638
2024-10-17,BIL,85.1648406982
2024-10-18,BIL,85.1927337646
2024-10-21,BIL,85.2113113403
2024-10-22,BIL,85.2206115723
2024-10-23,BIL,85.2206115723
2024-10-24,BIL,85.2299041748
2024-10-25,BIL,85.2670898438
2024-10-28,BIL,85.2670898438
2024-10-29,BIL,85.2856597900
2024-10-30,BIL,85.2949600220
2024-10-31,BIL,85.3135604858
2024-11-01,BIL,85.3499526978
2024-11-04,BIL,85.3685989380
2024-11-05,BIL,85.3685989380
2024-11-06,BIL,85.3872604370
2024-11-07,BIL,85.3965759277
2024-11-08,BIL,85.4432373047
2024-11-11,BIL,85.4338989258
2024-11-12,BIL,85.4432373047
2024-11-13,BIL,85.4618911743
2024-11-14,BIL,85.4618911743
2024-11-15,BIL,85.4898757935
2024-11-18,BIL,85.4991989136
2024-11-19,BIL,85.5272064209
2024-11-20,BIL,85.5365371704
2024-11-21,BIL,85.5458526611
2024-11-22,BIL,85.5738449097
2024-11-25,BIL,85.5831832886
2024-11-26,BIL,85.5831832886
2024-11-27,BIL,85.6111679077
2024-11-29,BIL,85.6298294067
2024-12-02,BIL,85.6532440186
2024-12-03,BIL,85.6719818115
2024-12-04,BIL,85.6813354492
2024-12-05,BIL,85.6906967163
2024-12-06,BIL,85.7281494141
2024-12-09,BIL,85.7375106812
2024-12-10,BIL,85.7562484741
2024-12-11,BIL,85.7656173706
2024-12-12,BIL,85.7843246460
2024-12-13,BIL,85.8124160767
2024-12-16,BIL,85.8217926025
2024-12-17,BIL,85.8311538696
2024-12-18,BIL,85.8311538696
2024-12-19,BIL,85.8433761597
2024-12-20,BIL,85.8809814453
2024-12-23,BIL,85.8809814453
2024-12-24,BIL,85.8997879028
2024-12-26,BIL,85.9186019897
2024-12-27,BIL,85.9562301636
2024-12-30,BIL,85.9562301636
2024-12-31,BIL,85.9750366211
2025-01-02,BIL,85.9938354492
2025-01-03,BIL,86.0032348633
2025-01-06,BIL,86.0126342773
2025-01-07,BIL,86.0314559937
2025-01-08,BIL,86.0502700806
2025-01-10,BIL,86.0784759521
2025-01-13,BIL,86.0878601074
2025-01-14,BIL,86.1066818237
2025-01-15,BIL,86.1160659790
2025-01-16,BIL,86.1160659790
2025-01-17,BIL,86.1630935669
2025-01-21,BIL,86.1630935669
2025-01-22,BIL,86.1819000244
2025-01-23,BIL,86.1819000244
2025-01-24,BIL,86.2195281982
2025-01-27,BIL,86.2289123535
2025-01-28,BIL,86.2289123535
2025-01-29,BIL,86.2383193970
2025-01-30,BIL,86.2477111816
2025-01-31,BIL,86.2759399414
2025-02-03,BIL,86.3004608154
2025-02-04,BIL,86.3004608154
2025-02-05,BIL,86.3099060059
2025-02-06,BIL,86.3287963867
2025-02-07,BIL,86.3476486206
2025-02-10,BIL,86.3570938110
2025-02-11,BIL,86.3665237427
2025-02-12,BIL,86.3759689331
2025-02-13,BIL,86.3948287964
2025-02-14,BIL,86.4231491089
2025-02-18,BIL,86.4420242310
2025-02-19,BIL,86.4514541626
2025-02-20,BIL,86.4703216553
2025-02-21,BIL,86.4986343384
2025-02-24,BIL,86.5080871582
2025-02-25,BIL,86.5080871582
2025-02-26,BIL,86.5269546509
2025-02-27,BIL,86.5363922119
2025-02-28,BIL,86.5552825928
2025-03-03,BIL,86.5732574463
2025-03-04,BIL,86.5732574463
2025-03-05,BIL,86.5827102661
2025-03-06,BIL,86.5921936035
2025-03-07,BIL,86.6300506592
2025-03-10,BIL,86.6395339966
2025-03-11,BIL,86.6489868164
2025-03-12,BIL,86.6584548950
2025-03-13,BIL,86.6773681641
2025-03-14,BIL,86.6963272095
2025-03-17,BIL,86.7152481079
2025-03-18,BIL,86.7152481079
2025-03-19,BIL,86.7247314453
2025-03-20,BIL,86.7436676025
2025-03-21,BIL,86.7720565796
2025-03-24,BIL,86.7720565796
2025-03-25,BIL,86.7815017700
2025-03-26,BIL,86.7909927368
2025-03-27,BIL,86.8099212646
2025-03-28,BIL,86.8383255005
2025-03-31,BIL,86.8383255005
2025-04-01,BIL,86.8582687378
2025-04-02,BIL,86.8677749634
2025-04-03,BIL,86.8772735596
2025-04-04,BIL,86.9057693481
2025-04-07,BIL,86.9152679443
2025-04-08,BIL,86.9342651367
2025-04-09,BIL,86.9342651367
2025-04-10,BIL,86.9437789917
2025-04-11,BIL,86.9817657471
2025-04-14,BIL,86.9817657471
2025-04-15,BIL,87.0007629395
2025-04-16,BIL,87.0102767944
2025-04-17,BIL,87.0482711792
2025-04-21,BIL,87.0577621460
2025-04-22,BIL,87.0577621460
2025-04-23,BIL,87.0767669678
2025-04-24,BIL,87.0767669678
2025-04-25,BIL,87.1147613525
2025-04-28,BIL,87.1242752075
2025-04-29,BIL,87.1242752075
2025-04-30,BIL,87.1337738037
2025-05-01,BIL,87.1547393799
2025-05-02,BIL,87.1833190918
2025-05-05,BIL,87.1833190918
2025-05-06,BIL,87.2024078369
2025-05-07,BIL,87.2024078369
2025-05-08,BIL,87.2214736938
2025-05-09,BIL,87.2500686646
2025-05-12,BIL,87.2500686646
2025-05-13,BIL,87.2691345215
2025-05-14,BIL,87.2691345215
2025-05-15,BIL,87.2786560059
2025-05-16,BIL,87.3167800903
2025-05-19,BIL,87.3167800903
2025-05-20,BIL,87.3358535767
2025-05-21,BIL,87.3453903198
2025-05-22,BIL,87.3644561768
2025-05-23,BIL,87.4025802612
2025-05-27,BIL,87.4025802612
2025-05-28,BIL,87.4121017456
2025-05-29,BIL,87.4216461182
2025-05-30,BIL,87.4502410889
2025-06-02,BIL,87.4655456543
2025-06-03,BIL,87.4846649170
2025-06-04,BIL,87.4846649170
2025-06-05,BIL,87.4942550659
2025-06-06,BIL,87.5229339600
2025-06-09,BIL,87.5420608521
2025-06-10,BIL,87.5516510010
2025-06-11,BIL,87.5516510010
2025-06-12,BIL,87.5611953735
2025-06-13,BIL,87.5994644165
2025-06-16,BIL,87.5994644165
2025-06-17,BIL,87.6185913086
2025-06-18,BIL,87.6377258301
2025-06-20,BIL,87.6568450928
2025-06-23,BIL,87.6759796143
2025-06-24,BIL,87.6759796143
2025-06-25,BIL,87.6855392456
2025-06-26,BIL,87.6951141357
2025-06-27,BIL,87.7333984375
2025-06-30,BIL,87.7429428101
2025-07-01,BIL,87.7582931519
2025-07-02,BIL,87.7678909302
2025-07-03,BIL,87.8158798218
2025-07-07,BIL,87.8254776001
2025-07-08,BIL,87.8254776001
2025-07-09,BIL,87.8350677490
2025-07-10,BIL,87.8542633057
2025-07-11,BIL,87.8734588623
2025-07-14,BIL,87.8830642700
2025-07-15,BIL,87.8926696777
2025-07-16,BIL,87.9118499756
2025-07-17,BIL,87.9118499756
2025-07-18,BIL,87.9502334595
2025-07-21,BIL,87.9694442749
2025-07-22,BIL,87.9790267944
2025-07-23,BIL,87.9886322021
2025-07-24,BIL,87.9886322021
2025-07-25,BIL,88.0174255371
2025-07-28,BIL,88.0270462036
2025-07-29,BIL,88.0366210938
2025-07-30,BIL,88.0462112427
2025-07-31,BIL,88.0558166504
2025-08-01,BIL,88.0933837891
2025-08-04,BIL,88.1030120850
2025-08-05,BIL,88.1030120850
2025-08-06,BIL,88.1318969727
2025-08-07,BIL,88.1318969727
2025-08-08,BIL,88.1607971191
2025-08-11,BIL,88.1704254150
2025-08-12,BIL,88.1800537109
2025-08-13,BIL,88.1896896362
2025-08-14,BIL,88.1993103027
2025-08-15,BIL,88.2378387451
2025-08-18,BIL,88.2378387451
2025-08-19,BIL,88.2570877075
2025-08-20,BIL,88.2763671875
2025-08-21,BIL,88.2763671875
2025-08-22,BIL,88.3052520752
2025-08-25,BIL,88.3148880005
2025-08-26,BIL,88.3245239258
2025-08-27,BIL,88.3341674805
2025-08-28,BIL,88.3437805176
2025-08-29,BIL,88.3822937012
2025-09-02,BIL,88.4035720825
2025-09-03,BIL,88.4132385254
2025-09-04,BIL,88.4325561523
2025-09-05,BIL,88.4615554810
2025-09-08,BIL,88.4712066650
